da	da	+Prep
las	il	+Art+Def+Fem+Pl
instituziuns	instituziun	+Noun+Fem+Pl
rumantschas	rumantsch	+Adj+Fem+Pl
ha	avair	+Verb+PresInd+3P+Sg
la	il	+Art+Def+Fem+Sg
LR	LR	+Prop+Abbr
installà	installar	+Verb+PastPart+Masc+Sg
ina	in	+Art+Indef+Fem+Sg
gruppa	gruppa	+Noun+Fem+Sg
da	da	+Prep
lavur	lavur	+Noun+Fem+Sg
ed	e	+Conj+Apo
incumbensà	incumbensar	+Verb+PastPart+Masc+Sg
quella	quel	+Pron+Dem+Fem+Sg
dad	da	+Prep+Apo
inventarisar	inventarisar	+Verb+Inf
il	il	+Art+Def+Masc+Sg
potenzial	potenzial	+Noun+Masc+Sg
da	da	+Prep
plazzas	plazza	+Noun+Fem+Pl
da	da	+Prep
lavur	lavur	+Noun+Fem+Sg
dal	da	+Prep^=+Art+Def+Masc+Sg
moviment	moviment	+Noun+Masc+Sg
rumantsch	rumantsch	+Adj+Masc+Sg
,	,	+CM
dad	da	+Prep+Apo
eruir	eruir	+Verb+Inf
las	il	+Art+Def+Fem+Pl
pussaivladads	pussaivladad	+Noun+Fem+Pl
da	da	+Prep
decentralisaziun	decentralisaziun	+Noun+Fem+Sg
,	,	+CM
dad	da	+Prep+Apo
enumerar	enumerar	+Verb+Inf
avantatgs	avantatgs	+Noun+Masc+Pl
e	e	+Conj
dischavantatgs	dischavantatg	+Noun+Masc+Pl
da	da	+Prep
la	il	+Art+Def+Fem+Sg
decentralisaziun	decentralisaziun	+Noun+Fem+Sg
,	,	+CM
da	da	+Prep
sviluppar	sviluppar	+Verb+Inf
models	model	+Noun+Masc+Pl
pussaivels	pussaivel	+Adj+Masc+Pl
e	e	+Conj
da	da	+Prep
far	far	+Verb+Inf
propostas	proposta	+Noun+Fem+Pl
concretas	concret	+Adj+Fem+Pl
concernent	concernent	+Prep
il	il	+Art+Def+Masc+Sg
proxim	proxim	+Adj+Masc+Sg
proceder	proceder	+Noun+Masc+Sg
.	.	+Sent

Uss	*uss	+Adv
è	esser	+Verb+PresInd+3P+Sg
in	in	+Art+Indef+Masc+Sg
rapport	rapport	+Noun+Masc+Sg
intermediar	intermediar	+Adj+Masc+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
gruppa	gruppa	+Noun+Fem+Sg
incumbensada	incumbensà	+Adj+Fem+Sg
avant	avant	+Prep
maun	maun	+Noun+Masc+Sg
.	.	+Sent

Naginas	*nagin	+Pron+Indef+Fem+Pl
soluziuns	soluziun	+Noun+Fem+Pl
simplas	simpel  +Adj+Fem+Pl

Las	*il	+Art+Def+Fem+Pl
discussiuns	discussiun	+Noun+Fem+Pl
da	da	+Prep
fin	fin	+Prep
uss	uss	+Adv
han	avair	+Verb+PresInd+3P+Pl
mussà	mussar	+Verb+PastPart+Masc+Sg
che	che	+Subj
soluziuns	soluziun	+Noun+Fem+Pl
simplas	simpel  +Adj+Fem+Pl
n’	n'	+Adv    #PROBLEM
èn	esser	+Verb+PresInd+3P+Pl
betg	betg	+Adv
pussaivlas	pussaivel	+Adj+Fem+Pl
,	,	+CM
ch’	che	+Subj+Apo   
il	il	+Art+Def+Masc+Sg
Radio	*radio	+Noun+Masc+Sg
e	e	+Conj
la	il	+Art+Def+Fem+Sg
Televisiun	*televisiun	+Noun+Fem+Sg
rumantscha	rumantsch	+Adj+Fem+Sg
(	(	+Punc+Beg
RTvR	RTvR	+Prop+Abbr
)	)	+Punc+End
han	avair	+Verb+PresInd+3P+Pl
ina	in	+Art+Indef+Fem+Sg
structura	structura	+Noun+Fem+Sg
giuridica	giuridic	+Adj+Fem+Sg
ed	e	+Conj+Apo
ina	in	+Art+Indef+Fem+Sg
posiziun	posiziun	+Noun+Fem+Sg
instituziunala	instituziunal	+Adj+Fem+Sg
speziala	spezial	+Adj+Fem+Sg
e	e	+Conj
na	na	+Adv
vulan	vulair	+Verb+PresInd+3P+Pl
senz’	senza	+Prep+Apo
auter	auter	+Adj+Masc+Sg    #PROBLEM
acceptar	acceptar	+Verb+Inf
intervenziuns	intervenziun	+Noun+Fem+Pl
e	e	+Conj
propostas	proposta	+Noun+Fem+Pl
da	da	+Prep
decentralisaziun	decentralisaziun	+Noun+Fem+Sg
d’	da	+Prep+Apo
ordaifer	ordaifer	+Prep
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
tenuta	tenuta	+Noun+Fem+Sg
da	da	+Prep
RTvR	RTvR	+Prop+Abbr
envers	envers	+Prep
ina	in	+Art+Indef+Fem+Sg
decentralisaziun	decentralisaziun	+Noun+Fem+Sg
è	esser	+Verb+PresInd+3P+Sg
defensiva	defensiva	+Adj+Fem+Sg
.	.	+Sent

L’	*il	+Art+Def+Masc+Sg+Apo
institut	institut	+Noun+Masc+Sg
dal	da	+Prep^=+Art+Def+Masc+Sg
Dicziunari	*dicziunari	+Noun+Masc+Sg
Rumantsch	*rumantsch	+Adj+Masc+Sg
Grischun	*grischun	+Adj+Masc+Sg
(	(	+Punc+Beg
DRG	DRG	+Prop+Abbr
)	)	+Punc+End
è	esser	+Verb+PresInd+3P+Sg
gist	gist	+Adj+Sup^DB+Adv #PROBLEM
s’	sai	+Pron+Refl+AccDat+Aton+3P+MF+Sg+Apo
installà	installar	+Verb+PastPart+Masc+Sg
da	da	+Prep
nov	nov	+Adj+Masc+Sg    #PROBLEM
a	a	+Prep
Cuira	Cuira	+Prop
e	e	+Conj
na	na	+Adv
vul	vulair	+Verb+PresInd+3P+Sg
betg	betg	+Adv
midadas	midada	+Noun+Fem+Pl
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
gruppa	gruppa	+Noun+Fem+Sg
da	da	+Prep
lavur	lavur	+Noun+Fem+Sg
demussa	demussar	+Verb+PresInd+3P+Sg
chapientscha	chapientscha	+Noun+Fem+Sg
per	per	+Prep
ils	il	+Art+Def+Masc+Pl
arguments	arguments	+Noun+Masc+Pl
dal	da	+Prep^=+Art+Def+Masc+Sg
DRG	DRG	+Prop+Abbr
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
LR	LR	+Prop+Abbr
ha	avair	+Verb+PresInd+3P+Sg
pintgas	pintga	+Noun+Fem+Pl+UNKNOWN    #PROBLEM Fehler: sollte 'pitschnas'
pussaivladads	pussaivladad	+Noun+Fem+Pl
da	da	+Prep
decentralisar	decentralisar	+Verb+Inf
.	.	+Sent

Plinavant	*plinavant	+Adv
è	esser	+Verb+PresInd+3P+Sg
Cuira	Cuira	+Prop
il	il	+Art+Def+Masc+Sg
sulet	sulet	+Adj+Masc+Sg
lieu	lieu	+Noun+Masc+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg
Grischun	Grischun	+Prop
che	che	+Subj
vegn	vegnir	+Verb+PresInd+3P+Sg
acceptà	acceptar	+Verb+PastPart+Masc+Sg
pli	pli	+Adv    #PROBLEM
u	u	+Conj
main	pauc	+Adj+Comp^DB+Adv
da	da	+Prep
tuttas	tut	+Pron+Indef+Fem+Pl
varts	vart	+Noun+Fem+Pl
sco	sco	+Conj   #PROBLEM adv.?
center	center	+Noun+Masc+Sg
,	,	+CM
che	che	+Subj
favurisescha	favurisar	+Verb+PresInd+3P+Sg
l’	il	+Art+Def+Masc+Sg+Apo
inscunter	inscunter	+Noun+Masc+Sg
surregiunal	surregiunal	+Adj+Masc+Sg
ed	e	+Conj+Apo
interidiomatic	interidiomatic	+Adj+Masc+Sg
,	,	+CM
nua	nua	+Adv
ch’	che	+Subj+Apo
immobiglias	immobiglias	+Noun+Fem+Pl
èn	esser	+Verb+PresInd+3P+Pl
realisadas	realisar	+Verb+PastPart+Fem+Pl
per	per	+Prep
instituziuns	instituziun	+Noun+Fem+Pl
rumantschas	rumantsch	+Adj+Fem+Pl
e	e	+Conj
nua	nua	+Adv
che	che	+Subj
contacts	contact	+Noun+Masc+Pl
cun	cun	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
administraziun	administraziun	+Noun+Fem+Sg
chantunala	chantunal	+Adj+Fem+Sg
e	e	+Conj
numerusas	numerus	+Adj+Fem+Pl
autras	auter	+Adj+Fem+Pl
instituziuns	instituziun	+Noun+Fem+Pl
èn	esser	+Verb+PresInd+3P+Pl
tgunsch	tgunsch	+Adj    #PROBLEM
pussaivels	pussaivel	+Adj+Masc+Pl
.	.	+Sent

Sin	*sin	+Prep
fundament	fundament	+Noun+Masc+Sg
dal	da	+Prep^=+Art+Def+Masc+Sg
rapport	rapport	+Noun+Masc+Sg
intermediar	intermediar	+Adj+Masc+Sg
duai	duair	+Verb+PresInd+3P+Sg
la	il	+Art+Def+Fem+Sg
guppa	guppa	+Noun+Fem+Sg    #PROBLEM Fehler: sollte "gruppa" heissen
da	da	+Prep
lavur	lavur	+Noun+Masc+Sg
preparar	preparar	+Verb+Inf
il	il	+Art+Def+Masc+Sg
rapport	rapport	+Noun+Masc+Sg
final	final	+Adj+Masc+Sg
cun	cun	+Prep
propostas	proposta	+Noun+Fem+Pl
che	che	+Subj
duain	duair	+Verb+PresInd+3P+Pl
vegnir	vegnir	+Verb+Inf
discutadas	discutar	+Verb+PastPart+Fem+Pl
en	en	+Prep
ina	in	+Art+Indef+Fem+Sg
radunanza	radunanza	+Noun+Fem+Sg
da	da	+Prep
delegads	delegà	+Noun+Masc+Pl
da	da	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
onn	onn	+Noun+Masc+Sg
proxim	proxim	+Adj+Masc+Sg
.	.	+Sent
:   :   +Sent   #DONE Martin 2017-08-24
