in	in	+Art+Indef+Masc+Sg
discurs	discurs	+Noun+Masc+Sg
per	per	+Prep
preschentar	preschentar	+Verb+Inf
la	il	+Art+Def+Fem+Sg
lavur	lavur	+Noun+Fem+Sg
actuala	actual	+Adj+Fem+Sg
e	e	+Conj
skizzar	skizzar	+Verb+Inf
las	il	+Art+Def+Fem+Pl
finamiras	finamira	+Noun+Fem+Pl
da	da	+Prep
la	il	+Art+Def+Fem+Sg
LR.	LR.	+Prop+UNKNOWN
Dasper	*dasper	+Prep
la	il	+Art+Def+Fem+Sg
lavur	lavur	+Noun+Fem+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg
rom	rom	+Noun+Masc+Sg
usità	usità	+Adj+Masc+Sg
èsi	esser	+Verb+PresInd+3P+Sg^|+Pron+Pers+Nom+3P+MF+Sg
obligaziun	obligaziun	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
LR	LR	+Prop+Abbr+UNKNOWN
da	da	+Prep
sustegnair	sustegnair	+Verb+Inf
dasper	dasper	+Prep
il	il	+Art+Def+Masc+Sg
support	support	+Noun+Masc+Sg
a	a	+Prep
las	il	+Art+Def+Fem+Pl
uniuns	uniun	+Noun+Fem+Pl
affiliadas	affiliar	+Verb+PastPart+Fem+Pl
era	esser	+Verb+ImpInd+3P+Sg
activitads	activitad	+Noun+Fem+Pl
ordaifer	ordaifer	+Adv
la	il	+Art+Def+Fem+Sg
Chasa	*chasa	+Noun+Fem+Sg
rumantscha	rumantsch	+Adj+Fem+Sg
.	.	+Sent

Da	*da	+Prep
las	il	+Art+Def+Fem+Pl
radund	radund	+Adj+Masc+Sg
100	100	+Dig+Card
dumondas	dumonda	+Noun+Fem+Pl
per	per	+Prep
in	in	+Art+Indef+Masc+Sg
sustegn	sustegn	+Noun+Masc+Sg
finanzial	finanzial	+Adj+Masc+Sg
n’	n'	+Prt+Neg+Apo
han	avair	+Verb+PresInd+3P+Pl
betg	betg	+Prt+Neg
tuttas	tut	+Pron+Indef+Fem+Pl
pudì	pudair	+Verb+PastPart+Masc+Sg
vegnir	vegnir	+Verb+Inf
resguardadas	resguardar	+Verb+PastPart+Fem+Pl
.	.	+Sent

Ina	*in	+Art+Indef+Fem+Sg
gronda	grond	+Adj+Fem+Sg
part	part	+Noun+Fem+Sg
en	en	+Prep
il	il	+Art+Def+Masc+Sg
sectur	sectur	+Noun+Masc+Sg
litteratura	litteratura	+Noun+Fem+Sg
,	,	+CM
musica	musica	+Noun+Fem+Sg
,	,	+CM
teater	teater	+Noun+Masc+Sg
,	,	+CM
film	film	+Noun+Masc+Sg
,	,	+CM
translaziuns	translaziun	+Noun+Fem+Pl
,	,	+CM
revistas	revista	+Noun+Fem+Pl
,	,	+CM
museums	museum	+Noun+Masc+Pl
,	,	+CM
dietas	dieta	+Noun+Fem+Pl
da	da	+Prep
cultura	cultura	+Noun+Fem+Sg
,	,	+CM
seminaris	seminari	+Noun+Masc+Pl
,	,	+CM
curs	curs	+Noun+Masc+Pl
da	da	+Prep
rumantsch	rumantsch	+Adj+Masc+Sg
,	,	+CM
congress	congress	+Noun+Masc+Pl
,	,	+CM
euv.	euv.	+Sent+UNKNOWN
han	avair	+Verb+PresInd+3P+Pl
dentant	dentant	+Adv
pudì	pudair	+Verb+PastPart+Masc+Sg
retschaiver	retschaiver	+Verb+Inf
ina	in	+Art+Indef+Fem+Sg
modesta	modest	+Adj+Fem+Sg+UNKNOWN
contribuziun	contribuziun	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
LR.	LR.	+Prop+UNKNOWN
Dapi	*dapi	+Prep
curt	curt	+Adj+Masc+Sg
temp	temp	+Noun+Masc+Sg
exista	exister	+Verb+PresInd+3P+Sg
l’	il	+Art+Def+Fem+Sg+Apo
istorgia	istorgia	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
LR.	LR.	+Prop+UNKNOWN
Ella	*ella	+Pron+Pers+Nom+3P+Fem+Sg
cumpiglia	cumpigliar	+Verb+PresInd+3P+Sg
fin	fin	+Prep
uss	uss	+Adv
be	be	+Adv
50	50	+Dig+Card
onns	onn	+Noun+Masc+Pl
da	da	+Prep
quella	quel	+Pron+Dem+Fem+Sg
,	,	+CM
porta	purtar	+Verb+PresInd+3P+Sg
il	il	+Art+Def+Masc+Sg
titel	titel	+Noun+Masc+Sg
«	«	+Punc+Beg
Lia	*lia	+Noun+Fem+Sg
rumantscha	rumantsch	+Adj+Fem+Sg
1919–1969»	1919–1969»	+Dig+Card+UNKNOWN
ed	e	+Conj+Apo
è	esser	+Verb+PresInd+3P+Sg
vegnida	vegnir	+Verb+PastPart+Fem+Sg
scritta	scriver	+Verb+PastPart+Fem+Sg
da	da	+Prep
lic.	lic.	+Noun+Masc+Sg+UNKNOWN
fil	fil	+Noun+Masc+Sg
.	.	+Sent

Gion	Gion	+Prop
Lechmann	Lechmann	+Prop+UNKNOWN
.	.	+Sent

Igl	*i	+Pron+Pers+Nom+3P+MF+Sg+Apo
è	esser	+Verb+PresInd+3P+Sg
prevedi	preveder	+Verb+PresInd+3P+Sg^|+Pron+Pers+Nom+3P+MF+Sg
da	da	+Prep
cuntinuar	cuntinuar	+Verb+Inf
e	e	+Conj
schlargiar	schlargiar	+Verb+Inf
il	il	+Art+Def+Masc+Sg
spazi	spazi	+Noun+Masc+Sg
da	da	+Prep
perscrutaziun	perscrutaziun	+Noun+Fem+Sg
fin	fin	+Prep
l’	il	+Art+Def+Masc+Sg+Apo
onn	onn	+Noun+Masc+Sg
1995	1995	+Dig+Card
(	(	+Punc+Beg
1996	1996	+Dig+Card
)	)	+Punc+End
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
suprastanza	suprastanza	+Noun+Fem+Sg
prenda	prender	+Verb+PresInd+3P+Sg
cun	cun	+Prep
levgiament	levgiament	+Noun+Masc+Sg
enconuschientscha	enconuschientscha	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
nunreducziun	nunreducziun	+Noun+Fem+Sg+UNKNOWN
da	da	+Prep
las	il	+Art+Def+Fem+Pl
contribuziuns	contribuziun	+Noun+Fem+Pl
federalas	federal	+Adj+Fem+Pl
al	a	+Prep^|+Art+Def+Masc+Sg
chantun	chantun	+Noun+Masc+Sg
Grischun	Grischun	+Prop
per	per	+Prep
la	il	+Art+Def+Fem+Sg
promoziun	promoziun	+Noun+Fem+Sg
da	da	+Prep
lingua	lingua	+Noun+Fem+Sg
e	e	+Conj
cultura	cultura	+Noun+Fem+Sg
rumantscha	rumantsch	+Adj+Fem+Sg
e	e	+Conj
taliana	talian	+Adj+Fem+Sg
.	.	+Sent

Ella	*ella	+Pron+Pers+Nom+3P+Fem+Sg
interpretescha	interpretar	+Verb+PresInd+3P+Sg
quai	quai	+Pron+Dem
sco	sco	+Conj
segn	segn	+Noun+Masc+Sg
da	da	+Prep
simpatia	simpatia	+Noun+Fem+Sg
e	e	+Conj
che	che	+Subj
parlamentarias	parlamentaria	+Noun+Fem+Pl
e	e	+Conj
parlamentaris	parlamentari	+Noun+Masc+Pl
federalAs	federalAs	+Noun+Masc+Pl+UNKNOWN
han	avair	+Verb+PresInd+3P+Pl
realisà	realisar	+Verb+PastPart+Masc+Sg
che	che	+Subj
cun	cun	+Prep
spargnar	spargnar	+Verb+Inf
radicalmain	radicalmain	+Adv
van	ir	+Verb+PresInd+3P+Pl
valurs	valur	+Noun+Fem+Pl
irremplazzablas	irremplazzabel	+Adj+Fem+Pl
a	a	+Prep
perder	perder	+Verb+Inf
.	.	+Sent

La	*il	+Art+Def+Fem+Sg
suprastanza	suprastanza	+Noun+Fem+Sg
prenda	prender	+Verb+PresInd+3P+Sg
enconuschientscha	enconuschientscha	+Noun+Fem+Sg
dals	da	+Prep^|+Art+Def+Masc+Pl
dus	dus	+Num+Card+Masc
projects	project	+Noun+Masc+Pl
per	per	+Prep
la	il	+Art+Def+Fem+Sg
Expo.01.	Expo.01.	+Prop+UNKNOWN
Quels	*quel	+Pron+Dem+Masc+Pl
èn	esser	+Verb+PresInd+3P+Pl
vegnids	vegnir	+Verb+PastPart+Masc+Pl
inoltrads	inoltrar	+Verb+PastPart+Masc+Pl
da	da	+Prep
las	il	+Art+Def+Fem+Pl
societads	societad	+Noun+Fem+Pl
culturalas	cultural	+Adj+Fem+Pl
dal	da	+Prep^|+Art+Def+Masc+Sg
chantun	chantun	+Noun+Masc+Sg
Grischun	Grischun	+Prop
als	a	+Prep^|+Art+Def+Masc+Pl
exponents	exponent	+Noun+Masc+Pl
da	da	+Prep
l’	il	+Art+Def+Fem+Sg+Apo
Expo.01.	Expo.01.	+Prop+UNKNOWN
In	*in	+Num+Card+Masc
da	da	+Prep
quels	quel	+Pron+Dem+Masc+Pl
è	esser	+Verb+PresInd+3P+Sg
in	in	+Art+Indef+Masc+Sg
project	project	+Noun+Masc+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
Rumantschia	Rumantschia	+Prop+UNKNOWN
,	,	+CM
l’	il	+Art+Def+Masc+Sg+Apo
auter	auter	+Adj+Masc+Sg
è	esser	+Verb+PresInd+3P+Sg
in	in	+Art+Indef+Masc+Sg
project	project	+Noun+Masc+Sg
communabel	communabel	+Adj+Masc+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
Pro	*pro	+Noun+Masc+Sg
Grigioni	Grigioni	+Prop+UNKNOWN
Italiano	Italiano	+Prop+UNKNOWN
,	,	+CM
la	il	+Art+Def+Fem+Sg
Walservereinigung	Walservereinigung	+Prop+UNKNOWN
,	,	+CM
la	il	+Art+Def+Fem+Sg
Societad	*societad	+Noun+Fem+Sg
per	per	+Prep
la	il	+Art+Def+Fem+Sg
perscrutaziun	perscrutaziun	+Noun+Fem+Sg
da	da	+Prep
la	il	+Art+Def+Fem+Sg
cultura	cultura	+Noun+Fem+Sg
grischuna	grischun	+Adj+Fem+Sg
e	e	+Conj
la	il	+Art+Def+Fem+Sg
Lia	*lia	+Noun+Fem+Sg
rumantscha	rumantsch	+Adj+Fem+Sg
.	.	+Sent
