da	???	+Prep
luschard	???	+Noun+Masc+Sg
)	???	+Punc+End
ed	???	+Conj
ornitischia	???	+Noun+Masc+Pl
(	???	+Punc+Beg
saurs	???	+Noun+Masc+Pl
cun	???	+Prep
batschida	???	+Noun+Fem+Sg
per	???	+Prep
sgular	???	+Verb+Inf
)	???	+Punc+End
.	???	+Sent

Questas	???	+Pron+Dem+Fem+Pl
duas	???	+Num+Card+Fem
gruppas	???	+Noun+Fem+Pl
sa	???	+Pron+Refl+AccDat+Aton+3P+MF+Pl
differenzieschan	???	+Verb+3P+Pl
oravant	???	+Prep
tut	???	+Pron+Indef+Masc+Sg
tras	???	+Prep
lur	???	+Pron+Poss+Fem+Sg
structura	???	+Noun+Fem+Sg
da	???	+Prep
la	???	+Art+Def+Fem+Sg
batschida	???	+Noun+Fem+Sg
.	???	+Sent

Ils	???	+Art+Def+Masc+Pl
saurischia	???	+Noun+Masc+Pl
,	???	+CM
als	???	+Prep^|+Art+Def+Masc+Pl
quals	???	+Pron+Indef+Masc+Pl
tant	???	+Pron+Indef+Masc+Sg
ils	???	+Art+Def+Masc+Pl
teropods	???	+Noun+Masc+Pl
carnivors	???	+Adj+Masc+Pl
sco	???	+Adv
er	???	+Adv
ils	???	+Art+Def+Masc+Pl
teropods	???	+Noun+Masc+Pl
erbivors	???	+Adj+Masc+Pl
appartegnan	???	+Verb+3P+Pl
,	???	+CM
han	???	+Verb+3P+Pl
mantegnì	???	+Verb+PastPart+Masc+Sg
lur	???	+Pron+Poss+Fem+Sg
structura	???	+Noun+Fem+Sg
da	???	+Prep
la	???	+Art+Def+Fem+Sg
batschida	???	+Noun+Fem+Sg
da	???	+Prep
lur	???	+Pron+Poss+Masc+Pl
perdavants	???	+Noun+Masc+Pl
e	???	+Conj
pon	???	+Verb+3P+Pl
vegnir	???	+Verb+Inf
identifitgads	???	+Verb+PastPart+Masc+Pl
tras	???	+Prep
l’	???	+Art+Def+Fem+Sg+Apo
ossa	???	+Noun+Fem+Sg
distanta	???	+Adj+Fem+Sg
dal	???	+Prep^|+Art+Def+Masc+Sg
pubis	???	+Noun+Masc+Sg
e	???	+Conj
da	???	+Prep
l’	???	+Art+Def+Masc+Sg+Apo
ischium	???	+Noun+Masc+Sg
(	???	+Punc+Beg
mira	???	+Verb+Impv+Sg
illustraziuns	???	+Noun+Fem+Pl
)	???	+Punc+End
.	???	+Sent

L’	???	+Art+Def+Masc+Sg+Apo
ossa	???	+Noun+Masc+Sg
dal	???	+Prep^|+Art+Def+Masc+Sg
pubis	???	+Noun+Masc+Sg
e	???	+Conj
da	???	+Prep
l’	???	+Art+Def+Masc+Sg+Apo
ischium	???	+Noun+Masc+Sg
dals	???	+Prep^|+Art+Def+Masc+Pl
ornitischia	???	+Noun+Masc+Pl
erbivors	???	+Noun+Masc+Pl
va	???	+Verb+3P+Sg
dentant	???	+Adv
parallel	???	+Adj+Masc+Sg
,	???	+CM
inclinà	???	+Verb+PastPart+Masc+Sg
vers	???	+Prep
enavos	???	+Adv
.	???	+Sent

La	???	+Art+Def+Fem+Sg
classificaziun	???	+Noun+Fem+Sg
dals	???	+Prep^|+Art+Def+Masc+Pl
dinosaurs	???	+Noun+Masc+Pl
n’	???	+Adv+Apo
è	???	+Verb+3P+Sg
enfin	???	+Prep
oz	???	+Adv
ni	???	+Adv
terminada	???	+Verb+PastPart+Fem+Sg
ni	???	+Adv
regulada	???	+Verb+PastPart+Fem+Sg
cleramain	???	+Adv
.	???	+Sent

D’	???	+Prep+Apo
ina	???	+Art+Indef+Fem+Sg
vart	???	+Noun+Fem+Sg
existan	???	+Verb+3P+Pl
anc	???	+Adv
bleras	???	+Adj+Fem+Pl
largias	???	+Noun+Fem+Pl
,	???	+CM
da	???	+Prep
l’	???	+Art+Def+Fem+Sg+Apo
autra	???	+Adj+Fem+Sg
vart	???	+Noun+Masc+Sg
po	???	+Conj
mintga	???	+Pron+Indef+Fem+Sg
nova	???	+Adj+Fem+Sg
scuverta	???	+Noun+Fem+Sg
furnir	???	+Verb+Inf
infurmaziuns	???	+Noun+Fem+Pl
che	???	+Pron+Rel
pretendan	???	+Verb+3P+Pl
da	???	+Prep
restructurar	???	+Verb+Inf
l’	???	+Art+Def+Fem+Sg+Apo
ordinaziun	???	+Noun+Fem+Sg
vertenta	???	+Adj+Fem+Sg
.	???	+Sent

Il	???	+Art+Masc+Sg
taxon	???	+Noun+Masc+Sg
dinosauria	???	+Noun+Masc+Pl
è	???	+Verb+3P+Sg
vegnì	???	+Verb+PastPart+Masc+Sg
definì	???	+Verb+PastPart+Masc+Sg
l’	???	+Art+Def+Masc+Sg+Apo
onn	???	+Noun+Masc+Sg
1842	???	+Dig+Card
da	???	+Prep
l’	???	+Art+Def+Masc+Sg+Apo
anatom	???	+Noun+Masc+Sg
englais	???	+Adj+Masc+Sg
Sir	???	+Prop
Richard	???	+Prop
Owen	???	+Prop
.	???	+Sent

Ils	???	+Art+Def+Masc+Pl
dinosaurs	???	+Noun+Masc+Pl
èn	???	+Verb+3P+Pl
segnads	???	+Verb+PastPart+Masc+Pl
tras	???	+Prep
in’	???	+Art+Indef+Fem+Sg+Apo
enorma	???	+Adj+Fem+Sg
varietad	???	+Noun+Fem+Sg
da	???	+Prep
las	???	+Art+Def+Fem+Pl
spezias	???	+Noun+Fem+Pl
.	???	+Sent

Auters	???	+Adj+Masc+Pl
archosaurs	???	+Noun+Masc+Pl
–	???	+Punc+Mid
tranter	???	+Prep
els	???	+Pron+Pers+Nom+3P+Masc+Pl
ils	???	+Art+Def+Masc+Pl
dinosaurs	???	+Noun+Masc+Pl
sgulants	???	+Adj+Masc+Pl
(	???	+Punc+Beg
pterosaur	???	+Noun+Masc+Sg
)	???	+Punc+End
–	???	+Punc+Mid
na	???	+Prt+Neg
tutgan	???	+Verb+3P+Pl
betg	???	+Prt+Neg
tar	???	+Prep
ils	???	+Art+Def+Masc+Pl
dinosaurs	???	+Noun+Masc+Pl
,	???	+CM
gist	???	+Adv
uschè	???	+Verb+3P+Sg
pauc	???	+Adv
sco	???	+Conj
ils	???	+Art+Def+Masc+Pl
abitants	???	+Noun+Masc+Pl
dal	???	+Prep^|+Art+Def+Masc+Sg
mesozoicum	???	+Noun+Masc+Sg
,	???	+CM
ils	???	+Art+Def+Masc+Pl
gronds	???	+Adj+Masc+Pl
reptils	???	+Noun+Masc+Pl
da	???	+Prep
la	???	+Art+Def+Fem+Sg
mar	???	+Noun+Fem+Sg
.	???	+Sent


